Date,Activations,Unique Summits,Summits
2022-08-09,3,3,"GM/ES-070, GM/SS-158, GM/SS-209"
2022-08-10,7,7,"GM/ES-065, GM/SS-023, GM/SS-031, GM/SS-129, GM/SS-165, GM/SS-203, GM/WS-321"
2022-08-11,3,3,"GM/ES-024, GM/SS-171, GM/SS-272"
2022-08-12,3,3,"GM/SS-037, GM/SS-219, GM/SS-254"
2022-08-13,1,1,GM/SI-106
2022-08-14,2,2,"GM/NS-018, GM/SS-219"
2022-08-16,1,1,GM/SS-206
2022-08-17,2,2,"GM/SS-058, GM/WS-294"
2022-08-19,4,4,"GM/SS-083, GM/SS-119, GM/SS-214, GM/SS-253"
2022-08-20,1,1,GM/SS-092
2022-08-21,6,6,"GM/ES-028, GM/ES-038, GM/ES-041, GM/NS-050, GM/WS-024, GM/WS-062"
2022-08-22,1,1,GM/CS-123
2022-08-23,3,3,"GM/ES-021, GM/ES-073, GM/ES-077"
2022-08-24,1,1,GM/SS-281
2022-08-25,3,3,"GM/SS-005, GM/SS-009, GM/SS-125"
2022-08-26,7,7,"GM/ES-004, GM/ES-006, GM/ES-015, GM/ES-023, GM/SS-052, GM/SS-144, GM/WS-149"
2022-08-27,10,9,"GM/ES-010, GM/ES-011, GM/ES-017, GM/ES-086, GM/SI-091, GM/SS-016, GM/SS-171, GM/SS-216, GM/WS-105"
2022-08-28,6,6,"GM/ES-002, GM/ES-009, GM/ES-080, GM/SS-125, GM/SS-129, GM/SS-282"
2022-08-29,2,2,"GM/SS-225, GM/SS-272"
2022-08-30,3,3,"GM/ES-027, GM/ES-069, GM/SS-286"
2022-08-31,1,1,GM/SS-167
2022-09-01,7,6,"GM/SI-017, GM/SS-064, GM/SS-143, GM/SS-182, GM/SS-208, GM/WS-001"
2022-09-02,6,6,"GM/NS-042, GM/SI-029, GM/SS-059, GM/SS-094, GM/SS-144, GM/SS-260"
2022-09-03,2,2,"GM/SI-003, GM/SI-034"
2022-09-04,5,3,"GM/SI-031, GM/SS-249, GM/SS-289"
2022-09-05,3,2,"GM/SS-122, GM/SS-125"
2022-09-06,4,2,"GM/SS-140, GM/SS-179"
2022-09-07,6,4,"GM/SS-087, GM/SS-119, GM/SS-168, GM/SS-219"
2022-09-08,4,2,"GM/SS-210, GM/SS-244"
2022-09-09,2,1,GM/NS-030
2022-09-10,7,6,"GM/ES-078, GM/NS-017, GM/NS-060, GM/SI-035, GM/SS-167, GM/WS-001"
2022-09-11,1,1,GM/SS-176
2022-09-13,3,3,"GM/SI-006, GM/SS-131, GM/SS-289"
2022-09-14,4,4,"GM/SS-023, GM/SS-031, GM/SS-122, GM/SS-140"
2022-09-15,2,2,"GM/SS-123, GM/SS-164"
2022-09-16,3,3,"GM/SS-211, GM/SS-212, GM/SS-214"
2022-09-17,2,2,"GM/SS-064, GM/SS-287"
2022-09-18,7,7,"GM/SS-008, GM/SS-064, GM/SS-149, GM/SS-239, GM/SS-280, GM/WS-037, GM/WS-069"
2022-09-19,2,2,"GM/SS-011, GM/SS-242"
2022-09-20,2,2,"GM/ES-075, GM/ES-085"
2022-09-21,2,2,"GM/SS-001, GM/SS-002"
2022-09-22,1,1,GM/CS-005
2022-09-23,3,2,"GM/CS-008, GM/SS-260"
2022-09-24,4,4,"GM/ES-009, GM/SS-272, GM/WS-050, GM/WS-100"
2022-09-25,4,4,"GM/CS-116, GM/SS-006, GM/SS-016, GM/WS-017"
2022-09-26,3,3,"GM/SS-017, GM/SS-239, GM/SS-272"
2022-09-27,2,2,"GM/SS-013, GM/SS-167"
2022-09-28,3,3,"GM/ES-028, GM/ES-037, GM/SS-184"
2022-09-29,2,2,"GM/SS-003, GM/SS-005"
2022-10-01,1,1,GM/SS-125
2022-10-02,6,6,"GM/CS-030, GM/CS-077, GM/ES-047, GM/SI-028, GM/SS-009, GM/SS-254"
2022-10-04,1,1,GM/ES-080
2022-10-05,1,1,GM/ES-064
2022-10-06,6,4,"GM/ES-067, GM/SS-133, GM/SS-208, GM/SS-219"
2022-10-09,1,1,GM/ES-053
2022-10-11,1,1,GM/ES-061
2022-10-13,2,2,"GM/SS-087, GM/SS-195"
2022-10-14,1,1,GM/ES-070
2022-10-16,1,1,GM/SS-125
2022-10-17,2,2,"GM/SI-153, GM/SI-167"
2022-10-18,4,4,"GM/ES-053, GM/SI-003, GM/SS-021, GM/SS-216"
2022-10-19,4,4,"GM/SI-145, GM/SI-185, GM/SS-169, GM/SS-258"
2022-10-20,1,1,GM/SI-045
2022-10-21,11,10,"GM/CS-054, GM/CS-075, GM/SI-013, GM/SI-018, GM/SS-158, GM/SS-177, GM/SS-195, GM/SS-209, GM/WS-070, GM/WS-170"
2022-10-22,1,1,GM/SS-015
2022-10-27,1,1,GM/ES-082
2022-10-30,2,2,"GM/SS-214, GM/WS-349"
2022-10-31,8,8,"GM/ES-054, GM/ES-071, GM/ES-079, GM/ES-082, GM/ES-083, GM/SI-068, GM/SS-210, GM/SS-244"
2022-11-01,1,1,GM/SS-171
2022-11-02,1,1,GM/CS-008
2022-11-03,1,1,GM/ES-071
2022-11-04,2,1,GM/CS-076
2022-11-05,4,4,"GM/ES-044, GM/SS-133, GM/SS-192, GM/SS-216"
2022-11-06,1,1,GM/CS-080
2022-11-07,4,4,"GM/ES-073, GM/ES-081, GM/ES-084, GM/ES-087"
2022-11-09,2,2,"GM/ES-047, GM/ES-060"
2022-11-13,4,4,"GM/ES-053, GM/NS-015, GM/SS-125, GM/SS-190"
2022-11-15,1,1,GM/SI-028
2022-11-16,2,2,"GM/SI-010, GM/SI-021"
2022-11-19,1,1,GM/NS-138
2022-11-22,1,1,GM/CS-070
2022-11-25,1,1,GM/ES-018
2022-11-28,3,3,"GM/ES-021, GM/SS-006, GM/SS-016"
2022-11-30,4,4,"GM/ES-074, GM/NS-005, GM/SS-123, GM/SS-176"
2022-12-02,3,3,"GM/ES-042, GM/SS-028, GM/SS-125"
2022-12-03,1,1,GM/SS-125
2022-12-04,2,2,"GM/ES-070, GM/SS-039"
2022-12-05,4,4,"GM/ES-051, GM/ES-057, GM/ES-061, GM/ES-069"
2022-12-06,3,3,"GM/ES-072, GM/ES-086, GM/SS-015"
2022-12-07,1,1,GM/SS-167
2022-12-08,1,1,GM/ES-046
2022-12-11,2,2,"GM/SS-154, GM/SS-287"
2022-12-14,1,1,GM/SS-171
2022-12-15,1,1,GM/SS-125
2022-12-18,2,1,GM/SS-254
2022-12-20,4,4,"GM/ES-052, GM/ES-066, GM/SS-172, GM/SS-218"
2022-12-22,3,3,"GM/CS-114, GM/SS-075, GM/SS-112"
2022-12-23,1,1,GM/SS-271
2022-12-24,2,2,"GM/SS-256, GM/SS-267"
2022-12-27,1,1,GM/ES-058
2022-12-28,2,2,"GM/ES-027, GM/NS-037"
2022-12-29,3,3,"GM/ES-056, GM/ES-063, GM/ES-064"
2022-12-30,2,2,"GM/ES-074, GM/SS-264"
2022-12-31,1,1,GM/SS-154
2023-01-02,2,1,GM/SS-209
2023-01-05,2,2,"GM/ES-044, GM/ES-048"
2023-01-08,1,1,GM/SS-146
2023-01-14,2,2,"GM/ES-016, GM/SS-192"
2023-01-16,1,1,GM/SS-125
2023-01-17,1,1,GM/SS-052
2023-01-19,1,1,GM/SS-282
2023-01-20,1,1,GM/SS-104
2023-01-21,2,1,GM/SS-167
2023-01-22,1,1,GM/SS-125
2023-01-25,1,1,GM/SS-280
2023-01-27,1,1,GM/SS-216
2023-01-28,3,3,"GM/SS-105, GM/SS-171, GM/SS-254"
2023-02-03,1,1,GM/ES-035
2023-02-04,1,1,GM/SS-276
2023-02-05,6,5,"GM/CS-108, GM/SS-016, GM/SS-039, GM/SS-182, GM/SS-280"
2023-02-06,1,1,GM/SS-125
2023-02-07,1,1,GM/SS-023
2023-02-08,1,1,GM/SS-198
2023-02-10,2,2,"GM/ES-044, GM/SS-238"
2023-02-11,3,3,"GM/SS-125, GM/SS-154, GM/SS-167"
2023-02-12,4,4,"GM/ES-078, GM/SS-022, GM/SS-125, GM/SS-269"
2023-02-13,4,4,"GM/ES-076, GM/SS-087, GM/SS-125, GM/SS-167"
2023-02-14,2,2,"GM/ES-014, GM/ES-064"
2023-02-15,1,1,GM/ES-060
2023-02-16,3,3,"GM/ES-045, GM/SS-059, GM/WS-096"
2023-02-18,3,3,"GM/ES-009, GM/ES-050, GM/WS-324"
2023-02-19,3,3,"GM/SS-125, GM/SS-129, GM/SS-165"
2023-02-21,2,2,"GM/ES-053, GM/SS-282"
2023-02-22,1,1,GM/SS-126
2023-02-23,6,6,"GM/SS-104, GM/SS-105, GM/SS-112, GM/SS-130, GM/SS-154, GM/SS-167"
2023-02-24,2,2,"GM/ES-036, GM/ES-078"
2023-02-25,5,5,"GM/CS-053, GM/CS-098, GM/SS-064, GM/SS-167, GM/SS-282"
2023-02-26,7,7,"GM/CS-100, GM/ES-016, GM/SS-017, GM/SS-064, GM/SS-075, GM/SS-104, GM/SS-105"
2023-02-28,1,1,GM/SS-049
2023-03-02,2,2,"GM/SI-189, GM/SS-249"
2023-03-03,3,3,"GM/SS-030, GM/SS-039, GM/SS-076"
2023-03-04,5,5,"GM/SS-007, GM/SS-075, GM/SS-112, GM/SS-143, GM/SS-236"
2023-03-05,6,6,"GM/CS-094, GM/CS-108, GM/SS-037, GM/SS-063, GM/SS-112, GM/SS-167"
2023-03-06,1,1,GM/SS-060
2023-03-07,1,1,GM/SS-076
2023-03-08,1,1,GM/ES-049
2023-03-11,1,1,GM/SS-140
2023-03-12,2,2,"GM/ES-062, GM/SS-098"
2023-03-15,2,2,"GM/SS-122, GM/SS-163"
2023-03-17,1,1,GM/SS-282
2023-03-18,1,1,GM/SS-284
2023-03-19,1,1,GM/SS-149
2023-03-21,1,1,GM/SS-187
2023-03-23,1,1,GM/WS-341
2023-03-24,1,1,GM/SS-279
2023-03-25,1,1,GM/SS-251
2023-03-26,2,2,"GM/SS-011, GM/SS-289"
2023-03-27,4,4,"GM/SS-128, GM/SS-158, GM/SS-208, GM/SS-216"
2023-03-30,1,1,GM/SS-171
2023-04-02,3,3,"GM/CS-040, GM/SS-036, GM/SS-254"
2023-04-03,4,4,"GM/SS-059, GM/SS-125, GM/SS-167, GM/SS-171"
2023-04-04,1,1,GM/SS-087
2023-04-05,1,1,GM/SS-280
2023-04-07,9,8,"GM/ES-048, GM/SS-008, GM/SS-010, GM/SS-034, GM/SS-048, GM/SS-195, GM/WS-084, GM/WS-089"
2023-04-08,2,2,"GM/SS-040, GM/SS-158"
2023-04-09,3,3,"GM/ES-039, GM/ES-083, GM/SS-026"
2023-04-10,1,1,GM/SS-198
2023-04-11,2,2,"GM/CS-115, GM/SS-015"
2023-04-14,2,2,"GM/ES-028, GM/SS-236"
2023-04-15,2,2,"GM/ES-014, GM/SS-175"
2023-04-16,1,1,GM/SS-031
2023-04-17,3,3,"GM/SI-047, GM/SI-062, GM/SI-064"
2023-04-18,3,3,"GM/CS-005, GM/CS-115, GM/SS-143"
2023-04-20,1,1,GM/NS-062
2023-04-21,4,4,"GM/CS-001, GM/NS-040, GM/SS-029, GM/SS-195"
2023-04-24,1,1,GM/NS-151
2023-04-25,4,4,"GM/SS-011, GM/SS-051, GM/SS-101, GM/SS-289"
2023-04-26,4,4,"GM/CS-003, GM/CS-009, GM/CS-029, GM/SI-049"
2023-04-27,2,2,"GM/SI-200, GM/SS-008"
2023-04-28,1,1,GM/SI-129
2023-04-29,8,8,"GM/ES-032, GM/ES-061, GM/SS-059, GM/SS-062, GM/SS-066, GM/SS-176, GM/SS-236, GM/WS-350"
2023-04-30,2,2,"GM/NS-014, GM/SI-165"
2023-05-01,5,5,"GM/NS-003, GM/NS-012, GM/SI-207, GM/SS-017, GM/SS-239"
2023-05-02,8,4,"GM/ES-043, GM/SI-072, GM/SI-077, GM/SI-209"
2023-05-03,1,1,GM/SI-186
2023-05-04,3,3,"GM/SI-058, GM/SI-081, GM/SS-254"
2023-05-05,3,3,"GM/ES-068, GM/SI-115, GM/WS-058"
2023-05-06,8,5,"GM/CS-046, GM/CS-084, GM/NS-020, GM/SI-185, GM/SS-281"
2023-05-07,3,3,"GM/ES-011, GM/SS-190, GM/WS-001"
2023-05-08,1,1,GM/CS-100
2023-05-09,1,1,GM/SS-267
2023-05-10,4,2,"GM/ES-044, GM/ES-076"
2023-05-11,4,3,"GM/CS-017, GM/SS-216, GM/SS-271"
2023-05-12,3,2,"GM/ES-085, GM/SS-205"
2023-05-13,9,8,"GM/ES-059, GM/SS-085, GM/SS-125, GM/SS-129, GM/SS-177, GM/SS-190, GM/SS-194, GM/WS-074"
2023-05-14,1,1,GM/SS-171
2023-05-15,7,4,"GM/ES-065, GM/ES-068, GM/ES-070, GM/SS-241"
2023-05-16,5,3,"GM/CS-105, GM/ES-049, GM/ES-053"
2023-05-17,7,5,"GM/CS-042, GM/ES-061, GM/SI-188, GM/SS-192, GM/SS-280"
2023-05-18,2,2,"GM/NS-138, GM/SI-179"
2023-05-19,9,8,"GM/ES-039, GM/NS-126, GM/SI-194, GM/SS-077, GM/SS-128, GM/SS-143, GM/SS-145, GM/SS-262"
2023-05-20,6,5,"GM/ES-062, GM/NS-082, GM/SS-239, GM/WS-022, GM/WS-083"
2023-05-21,5,4,"GM/ES-081, GM/NS-089, GM/SI-168, GM/SS-060"
2023-05-22,5,3,"GM/ES-051, GM/ES-057, GM/NS-145"
2023-05-23,6,5,"GM/ES-037, GM/ES-054, GM/ES-061, GM/ES-079, GM/NS-129"
2023-05-24,5,3,"GM/CS-001, GM/CS-121, GM/CS-123"
2023-05-25,6,5,"GM/ES-021, GM/NS-040, GM/SS-286, GM/WS-010, GM/WS-038"
2023-05-26,5,5,"GM/ES-069, GM/SI-048, GM/SS-210, GM/WS-009, GM/WS-047"
2023-05-27,6,4,"GM/CS-112, GM/SS-176, GM/SS-216, GM/SS-234"
2023-05-28,8,5,"GM/SS-028, GM/SS-169, GM/SS-216, GM/SS-244, GM/SS-288"
2023-05-29,5,4,"GM/ES-052, GM/SI-150, GM/SS-059, GM/SS-216"
2023-05-30,4,4,"GM/CS-033, GM/SS-059, GM/SS-143, GM/WS-101"
2023-05-31,1,1,GM/ES-006
2023-06-01,4,4,"GM/SS-001, GM/SS-002, GM/WS-001, GM/WS-095"
2023-06-03,2,2,"GM/SS-171, GM/SS-220"
2023-06-04,6,6,"GM/SS-029, GM/SS-037, GM/SS-048, GM/SS-171, GM/WS-051, GM/WS-085"
2023-06-06,1,1,GM/SS-171
2023-06-08,2,2,"GM/SI-185, GM/SS-003"
2023-06-09,1,1,GM/SS-129
2023-06-10,5,5,"GM/ES-001, GM/ES-059, GM/SS-027, GM/SS-059, GM/SS-064"
2023-06-11,3,3,"GM/SS-158, GM/WS-055, GM/WS-113"
2023-06-12,4,4,"GM/SI-001, GM/SS-018, GM/SS-143, GM/SS-198"
2023-06-13,2,2,"GM/SS-242, GM/SS-281"
2023-06-14,2,2,"GM/SS-032, GM/WS-336"
2023-06-15,3,3,"GM/SS-005, GM/SS-009, GM/WS-090"
2023-06-16,3,3,"GM/SS-016, GM/SS-020, GM/SS-253"
2023-06-17,8,8,"GM/ES-044, GM/SI-004, GM/SS-023, GM/SS-155, GM/SS-209, GM/WS-068, GM/WS-098, GM/WS-178"
2023-06-18,7,7,"GM/CS-005, GM/SI-020, GM/SS-143, GM/SS-154, GM/SS-169, GM/SS-171, GM/WS-329"
2023-06-20,3,3,"GM/ES-056, GM/SS-133, GM/SS-289"
2023-06-21,1,1,GM/SI-005
2023-06-22,5,5,"GM/CS-030, GM/ES-012, GM/ES-043, GM/SI-193, GM/WS-001"
2023-06-24,3,3,"GM/SI-168, GM/SS-216, GM/WS-001"
2023-06-25,2,2,"GM/SS-059, GM/SS-272"
2023-06-27,1,1,GM/ES-063
2023-06-29,5,5,"GM/CS-011, GM/CS-014, GM/CS-020, GM/CS-036, GM/ES-028"
2023-07-01,1,1,GM/SS-236
2023-07-02,1,1,GM/NS-086
2023-07-04,1,1,GM/SS-239
2023-07-08,10,10,"GM/CS-109, GM/ES-012, GM/ES-018, GM/ES-027, GM/SS-023, GM/SS-125, GM/SS-167, GM/SS-216, GM/SS-272, GM/WS-328"
2023-07-09,3,3,"GM/CS-021, GM/SS-219, GM/SS-251"
2023-07-12,1,1,GM/SS-125
2023-07-13,1,1,GM/SS-007
2023-07-16,1,1,GM/SS-208
2023-07-17,1,1,GM/SS-254
2023-07-18,3,3,"GM/CS-005, GM/CS-041, GM/CS-082"
2023-07-22,3,3,"GM/SI-129, GM/SS-171, GM/WS-178"
2023-07-23,1,1,GM/SS-006
2023-07-25,1,1,GM/SS-239
2023-07-26,1,1,GM/SS-187
2023-07-27,1,1,GM/SS-121
2023-07-28,6,6,"GM/CS-001, GM/CS-004, GM/CS-017, GM/CS-026, GM/SS-032, GM/SS-055"
2023-07-29,3,3,"GM/ES-001, GM/SS-027, GM/WS-169"
2023-07-30,1,1,GM/WS-206
2023-08-01,1,1,GM/SS-286
2023-08-03,6,4,"GM/SI-130, GM/SS-148, GM/SS-251, GM/SS-280"
2023-08-04,6,6,"GM/SI-003, GM/SI-185, GM/SS-074, GM/SS-082, GM/SS-100, GM/SS-261"
2023-08-05,1,1,GM/SS-170
2023-08-06,3,3,"GM/SS-125, GM/SS-238, GM/SS-277"
2023-08-07,1,1,GM/SS-229
2023-08-08,1,1,GM/SI-005
2023-08-09,4,4,"GM/ES-013, GM/SS-154, GM/SS-178, GM/SS-216"
2023-08-10,11,9,"GM/CS-001, GM/ES-001, GM/ES-054, GM/SS-211, GM/SS-232, GM/SS-245, GM/SS-254, GM/SS-272, GM/SS-282"
2023-08-11,2,2,"GM/SS-198, GM/SS-269"
2023-08-13,3,3,"GM/SS-054, GM/SS-068, GM/SS-242"
2023-08-15,3,3,"GM/CS-010, GM/CS-041, GM/SI-006"
2023-08-16,1,1,GM/SI-016
2023-08-17,3,3,"GM/ES-038, GM/SI-003, GM/SS-150"
2023-08-18,3,2,"GM/ES-048, GM/SS-061"
2023-08-20,5,4,"GM/SS-057, GM/SS-196, GM/SS-221, GM/WS-146"
2023-08-21,7,6,"GM/SS-165, GM/SS-172, GM/SS-197, GM/SS-203, GM/WS-074, GM/WS-200"
2023-08-22,6,4,"GM/SS-133, GM/SS-144, GM/SS-145, GM/WS-185"
2023-08-23,7,5,"GM/SS-049, GM/SS-077, GM/SS-208, GM/SS-219, GM/WS-170"
2023-08-24,5,3,"GM/SS-064, GM/SS-074, GM/SS-082"
2023-08-25,5,4,"GM/CS-033, GM/CS-042, GM/SS-254, GM/WS-178"
2023-08-26,1,1,GM/WS-104
2023-08-27,3,3,"GM/SS-046, GM/SS-175, GM/SS-264"
2023-08-28,3,3,"GM/NS-035, GM/NS-045, GM/NS-051"
2023-08-31,4,4,"GM/SS-001, GM/SS-002, GM/SS-084, GM/SS-113"
2023-09-01,1,1,GM/SI-189
2023-09-02,5,5,"GM/NS-004, GM/SS-030, GM/SS-171, GM/SS-225, GM/SS-236"
2023-09-03,5,5,"GM/SS-125, GM/SS-126, GM/SS-211, GM/SS-212, GM/SS-235"
2023-09-04,1,1,GM/SS-182
2023-09-05,3,3,"GM/SS-058, GM/SS-090, GM/SS-125"
2023-09-06,7,7,"GM/SI-056, GM/SI-081, GM/SS-125, GM/SS-224, GM/SS-228, GM/SS-254, GM/SS-287"
2023-09-07,4,4,"GM/SI-129, GM/SS-011, GM/SS-117, GM/SS-148"
2023-09-08,3,3,"GM/SI-118, GM/SI-122, GM/SS-280"
2023-09-09,1,1,GM/CS-033
2023-09-10,4,4,"GM/CS-042, GM/SI-012, GM/WS-092, GM/WS-102"
2023-09-11,2,2,"GM/CS-120, GM/SI-006"
2023-09-12,1,1,GM/ES-079
2023-09-13,3,2,"GM/SS-254, GM/WS-001"
2023-09-15,1,1,GM/SS-004
2023-09-16,6,4,"GM/CS-015, GM/SS-222, GM/SS-287, GM/WS-148"
2023-09-17,1,1,GM/SS-289
2023-09-22,1,1,GM/WS-001
2023-09-23,5,4,"GM/SI-092, GM/SI-192, GM/SS-251, GM/WS-039"
2023-09-24,5,5,"GM/CS-107, GM/SI-102, GM/SS-125, GM/SS-254, GM/WS-319"
2023-09-25,1,1,GM/SI-072
2023-09-26,3,3,"GM/CS-100, GM/SI-078, GM/SI-126"
2023-09-28,3,2,"GM/CS-005, GM/SI-182"
2023-09-29,2,2,"GM/SI-088, GM/SI-136"
2023-09-30,9,9,"GM/CS-001, GM/CS-031, GM/CS-111, GM/ES-059, GM/ES-068, GM/ES-070, GM/ES-080, GM/SI-112, GM/SS-277"
2023-10-01,5,4,"GM/SI-156, GM/SS-059, GM/SS-125, GM/SS-167"
2023-10-02,1,1,GM/SS-011
2023-10-03,1,1,GM/ES-061
2023-10-04,1,1,GM/SI-012
2023-10-05,1,1,GM/SS-272
2023-10-06,2,2,"GM/CS-001, GM/CS-010"
2023-10-08,1,1,GM/SS-260
2023-10-13,2,2,"GM/SS-171, GM/SS-177"
2023-10-14,2,2,"GM/NS-011, GM/SS-234"
2023-10-16,2,2,"GM/WS-077, GM/WS-097"
2023-10-17,2,2,"GM/SI-034, GM/SS-003"
2023-10-22,2,2,"GM/SS-125, GM/SS-239"
2023-10-24,1,1,GM/SI-129
2023-10-27,1,1,GM/SS-272
2023-10-31,1,1,GM/SI-058
2023-11-02,3,3,"GM/ES-034, GM/SI-081, GM/SS-198"
2023-11-03,1,1,GM/SS-289
2023-11-04,8,8,"GM/ES-047, GM/SS-177, GM/SS-254, GM/SS-272, GM/SS-274, GM/WS-014, GM/WS-018, GM/WS-339"
2023-11-05,1,1,GM/ES-030
2023-11-06,3,3,"GM/SS-039, GM/WS-035, GM/WS-056"
2023-11-09,1,1,GM/SS-154
2023-11-10,2,2,"GM/SS-064, GM/SS-198"
2023-11-12,1,1,GM/SS-125
2023-11-16,1,1,GM/ES-065
2023-11-17,2,2,"GM/ES-049, GM/SS-208"
2023-11-18,1,1,GM/ES-086
2023-11-19,2,2,"GM/ES-080, GM/SS-182"
2023-11-21,1,1,GM/ES-068
2023-11-24,3,3,"GM/SS-177, GM/SS-239, GM/SS-251"
2023-11-26,4,4,"GM/ES-004, GM/ES-036, GM/ES-086, GM/SS-225"
2023-11-30,4,4,"GM/SS-128, GM/SS-143, GM/SS-145, GM/WS-296"
2023-12-01,3,3,"GM/ES-084, GM/SS-084, GM/WS-003"
2023-12-03,7,7,"GM/ES-060, GM/ES-062, GM/ES-068, GM/ES-077, GM/SS-132, GM/SS-146, GM/SS-149"
2023-12-07,1,1,GM/SS-272
2023-12-09,1,1,GM/CS-067
2023-12-10,1,1,GM/SI-200
2023-12-11,2,2,"GM/CS-074, GM/SS-148"
2023-12-12,1,1,GM/SI-203
2023-12-13,2,2,"GM/CS-072, GM/SS-145"
2023-12-14,1,1,GM/ES-036
2023-12-15,2,2,"GM/CS-077, GM/ES-058"
2023-12-16,1,1,GM/SS-128
2023-12-19,2,2,"GM/ES-047, GM/ES-062"
2023-12-26,3,3,"GM/SS-094, GM/SS-158, GM/SS-187"
2023-12-29,3,3,"GM/SS-133, GM/SS-148, GM/SS-242"
2023-12-31,1,1,GM/SS-099
2024-01-01,3,3,"GM/CS-112, GM/ES-070, GM/SS-167"
2024-01-02,2,2,"GM/CS-091, GM/SS-134"
2024-01-03,2,2,"GM/CS-111, GM/SS-239"
2024-01-05,1,1,GM/SS-222
2024-01-06,1,1,GM/ES-053
2024-01-07,7,7,"GM/ES-036, GM/SS-074, GM/SS-082, GM/SS-171, GM/SS-234, GM/WS-042, GM/WS-057"
2024-01-09,2,2,"GM/SS-064, GM/SS-165"
2024-01-11,2,2,"GM/SS-122, GM/SS-140"
2024-01-12,2,2,"GM/ES-047, GM/ES-059"
2024-01-13,1,1,GM/SS-125
2024-01-14,1,1,GM/SS-125
2024-01-16,1,1,GM/ES-068
2024-01-18,4,3,"GM/ES-034, GM/SS-125, GM/SS-272"
2024-01-19,2,2,"GM/SS-023, GM/SS-254"
2024-01-20,1,1,GM/SS-143
2024-01-24,1,1,GM/SS-136
2024-01-26,1,1,GM/SS-154
2024-01-27,3,3,"GM/SS-125, GM/SS-145, GM/SS-167"
2024-01-29,2,2,"GM/ES-049, GM/ES-060"
2024-01-30,2,2,"GM/SS-125, GM/SS-264"
2024-02-01,2,2,"GM/SS-167, GM/SS-278"
2024-02-03,6,3,"GM/ES-060, GM/SS-104, GM/SS-105"
2024-02-06,2,2,"GM/ES-055, GM/ES-061"
2024-02-08,1,1,GM/ES-068
2024-02-11,3,3,"GM/CS-043, GM/ES-053, GM/SS-158"
2024-02-13,1,1,GM/SS-154
2024-02-17,2,2,"GM/SS-128, GM/SS-212"
2024-02-18,7,7,"GM/ES-047, GM/ES-053, GM/SS-104, GM/SS-105, GM/SS-167, GM/SS-274, GM/SS-289"
2024-02-19,3,3,"GM/SS-140, GM/SS-148, GM/SS-179"
2024-02-20,2,2,"GM/SS-272, GM/SS-280"
2024-02-21,2,2,"GM/SS-219, GM/SS-254"
2024-02-22,1,1,GM/CS-080
2024-02-23,6,6,"GM/CS-060, GM/CS-102, GM/ES-036, GM/ES-046, GM/ES-055, GM/SS-129"
2024-02-24,4,4,"GM/ES-060, GM/ES-062, GM/SS-037, GM/SS-144"
2024-02-25,4,4,"GM/ES-050, GM/SS-143, GM/WS-075, GM/WS-080"
2024-02-26,3,3,"GM/SS-008, GM/SS-154, GM/SS-284"
2024-02-28,1,1,GM/ES-062
2024-03-01,2,2,"GM/ES-047, GM/WS-203"
2024-03-02,5,5,"GM/ES-054, GM/ES-061, GM/SS-129, GM/WS-178, GM/WS-190"
2024-03-03,4,4,"GM/CS-073, GM/CS-085, GM/SS-171, GM/SS-277"
2024-03-04,1,1,GM/SS-133
2024-03-05,1,1,GM/SS-221
2024-03-06,1,1,GM/SS-087
2024-03-07,2,2,"GM/ES-061, GM/SS-023"
2024-03-09,3,3,"GM/ES-039, GM/SS-030, GM/SS-163"
2024-03-10,3,3,"GM/SS-056, GM/SS-064, GM/WS-176"
2024-03-11,4,4,"GM/SS-119, GM/WS-159, GM/WS-168, GM/WS-207"
2024-03-12,2,2,"GM/ES-041, GM/WS-180"
2024-03-13,1,1,GM/CS-100
2024-03-14,1,1,GM/ES-038
2024-03-16,4,4,"GM/CS-104, GM/ES-061, GM/SS-171, GM/SS-254"
2024-03-17,1,1,GM/NS-153
2024-03-18,2,2,"GM/CS-103, GM/SS-081"
2024-03-20,1,1,GM/CS-072
2024-03-21,2,2,"GM/CS-118, GM/ES-065"
2024-03-22,1,1,GM/SS-277
2024-03-24,6,6,"GM/ES-062, GM/ES-075, GM/NS-007, GM/NS-008, GM/SS-062, GM/SS-203"
2024-03-27,2,2,"GM/ES-018, GM/WS-254"
2024-03-28,4,4,"GM/ES-078, GM/SS-272, GM/SS-276, GM/SS-280"
2024-03-29,4,3,"GM/ES-079, GM/WS-001, GM/WS-016"
2024-03-30,5,5,"GM/CS-113, GM/ES-065, GM/ES-071, GM/WS-263, GM/WS-345"
2024-03-31,9,9,"GM/ES-053, GM/ES-076, GM/ES-077, GM/NS-130, GM/NS-142, GM/SS-244, GM/SS-253, GM/SS-254, GM/WS-339"
2024-04-01,3,3,"GM/ES-077, GM/SS-165, GM/SS-289"
2024-04-05,1,1,GM/ES-014
2024-04-06,1,1,GM/SS-276
2024-04-09,1,1,GM/SS-276
2024-04-12,1,1,GM/ES-059
2024-04-13,5,3,"GM/SS-195, GM/SS-208, GM/SS-209"
2024-04-14,3,2,"GM/CS-086, GM/SS-282"
2024-04-15,4,2,"GM/CS-070, GM/SS-272"
2024-04-16,6,4,"GM/ES-027, GM/SS-087, GM/SS-219, GM/WS-336"
2024-04-17,4,3,"GM/SS-094, GM/SS-171, GM/WS-346"
2024-04-18,2,1,GM/SS-177
